@context,@type,@type1,ratingValue,@type2,name,reviewBody,@context1,@type3,name1,sameAs,date
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior IT Manager,Solid Company in a Difficult Business,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 10, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Manager/Director,ExxonMobil,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 11, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Material Coordinator,Great work environment,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 26, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Communications Manager,oil and gas business experience,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 30, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Rail Shipment,Just Fine,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 23, 2022"
https://schema.org/,Review,Rating,2,Person,Former Employee - Senior Product Manager,ExxonMobil IT - EMIT - ExxonMobil Global Service Company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 15, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Consumer Care Specialist,Great place to wprk,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 5, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Senior Accounting Specialist,Ok place to work,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 2, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,ExxonMobil review,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 12, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - COBOL Programmer,Excellent Company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 31, 2022"
https://schema.org/,Review,Rating,2,Person,Former Employee - Anonymous Employee,Poor Leadership,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 11, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Business Advisor,exxonmobil,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 15, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Project Delivery Manager,Great company!,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 11, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Enterprise Architect,Great company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 4, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Senior Petroleum Geologist,Great experience so far,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 22, 2022"
https://schema.org/,Review,Rating,1,Person,Current Employee - Anonymous Employee,Worst company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 9, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Engineer,Not the best people,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 13, 2022"
https://schema.org/,Review,Rating,4,Person,Current Employee - Logistics Supervisor,Good environment but busy,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 27, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - Senior Software Engineer,"Good culture, but performance assessment mundane and low pay",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 15, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,Great,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 29, 2022"
https://schema.org/,Review,Rating,3,Person,Current Employee - IT Product Manager,People are still not the priority,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 15, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Health and Safety Advisor,Life at ExxonMobil,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 1, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Safety Lead,Great place to work,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 13, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Senior Analyst,!,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 15, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Project Manager,Changing world,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 20, 2022"
https://schema.org/,Review,Rating,1,Person,Former Employee - Operations Supervisor,Salary,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 15, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Engineer,Still great company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 15, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Analyst,Would reccomend,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 22, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Supervisor,Supervisor,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 18, 2022"
https://schema.org/,Review,Rating,5,Person,Current Employee - Senior Planning Engineer,Very good company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 9, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Credit Analyst,Exxon Credit analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 1, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Engineer,"Great job, but not a good fit for many",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 29, 2021"
https://schema.org/,Review,Rating,2,Person,Former Employee - Systems Administrator,Systems Administrator,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 16, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Operations Analyst,Production Operations,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Nov 23, 2021"
https://schema.org/,Review,Rating,1,Person,Former Employee - Anonymous Employee,There's something about Exxon,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 16, 2022"
https://schema.org/,Review,Rating,5,Person,Former Employee - Customer Experience Professional,Awesome,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 11, 2022"
https://schema.org/,Review,Rating,3,Person,Former Employee - Customer Service Specialist,Customer service for Gas stations in the US and Canada,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 10, 2021"
https://schema.org/,Review,Rating,5,Person,Former Employee - Geologist,Great,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 8, 2021"
https://schema.org/,Review,Rating,5,Person,Former Employee - IT Architect,"Great company, beware of layoffs",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Nov 10, 2021"
https://schema.org/,Review,Rating,2,Person,Former Employee - Project Advisor,Good employer but no raises and then they sold us out,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 17, 2021"
https://schema.org/,Review,Rating,1,Person,Former Employee - Accounts Receivable,poor pay,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 17, 2022"
https://schema.org/,Review,Rating,4,Person,Former Employee - Senior Software Engineer,Great company to work for,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 27, 2021"
https://schema.org/,Review,Rating,5,Person,Current Employee - Software Developer,Good Company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 17, 2021"
https://schema.org/,Review,Rating,3,Person,Current Employee - Industrial Engineer,N/A,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 3, 2021"
https://schema.org/,Review,Rating,3,Person,Former Employee - Customer Service,Not for long term,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 9, 2021"
https://schema.org/,Review,Rating,5,Person,Former Employee - Analyst,Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 8, 2021"
https://schema.org/,Review,Rating,1,Person,Former Employee - Trainer,Not a great environment,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Nov 15, 2021"
https://schema.org/,Review,Rating,2,Person,Former Employee - Senior Marketing Manager,Culture challenges,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 1, 2021"
https://schema.org/,Review,Rating,3,Person,Current Employee - Data Specialist,Not as good as before,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 23, 2021"
https://schema.org/,Review,Rating,3,Person,Current Employee - Accounts Payable Specialist,ExxonMobil leaving Moncton,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 18, 2021"
https://schema.org/,Review,Rating,4,Person,Former Employee - Operator,Safe,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 4, 2021"
https://schema.org/,Review,Rating,5,Person,Former Employee - Engineer,Great Place,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 20, 2021"
https://schema.org/,Review,Rating,5,Person,Former Employee - IT Advisor,great place to work,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 14, 2021"
https://schema.org/,Review,Rating,1,Person,Current Employee - Chief Cook and Bottle Washer,Hopefully we are past the nadir,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 10, 2021"
https://schema.org/,Review,Rating,4,Person,Current Employee - Project Manager,Very positive,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 5, 2012"
https://schema.org/,Review,Rating,4,Person,,IT Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 11, 2016"
https://schema.org/,Review,Rating,1,Person,Former Employee - Customer Service Representative,Customer Service Rep,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 6, 2018"
https://schema.org/,Review,Rating,5,Person,SME Planner/Scheduler/Cost Control,Exceptional,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 4, 2015"
https://schema.org/,Review,Rating,4,Person,Current Employee - Network Analyst,"Great Pay, Challenging work",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 1, 2014"
https://schema.org/,Review,Rating,3,Person,IT/Infrastructure,Strange Culture but Friendly people,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 12, 2015"
https://schema.org/,Review,Rating,1,Person,,Employee frustrations,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 24, 2008"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,A varied and rewarding career,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 14, 2012"
https://schema.org/,Review,Rating,5,Person,Current Employee - Account Manager,Sales Department,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 20, 2016"
https://schema.org/,Review,Rating,1,Person,Current Employee - Systems Analyst,"Company is in death spiral, starting to feed on it's employees",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 12, 2020"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senior Business Analyst,Opportunities to move to different positions within the company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 30, 2013"
https://schema.org/,Review,Rating,3,Person,Current Employee - Systems Analyst,Information Technology at ExxonMobil,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 5, 2013"
https://schema.org/,Review,Rating,4,Person,Current Employee - Supervisor,"Like anywhere, there are positives and negatives",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 22, 2017"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,System Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 26, 2017"
https://schema.org/,Review,Rating,5,Person,Former Employee - Anonymous Employee,Exxonmobil Help Desk Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 19, 2017"
https://schema.org/,Review,Rating,3,Person,,helpdesk at Exxon before moving jobs to kuala lumpur,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 4, 2016"
https://schema.org/,Review,Rating,4,Person,Former Employee - Senior Drilling Superintendent,My Career with ExxonMobil,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 1, 2016"
https://schema.org/,Review,Rating,4,Person,Contract Specialist,Contract Specialist,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 14, 2015"
https://schema.org/,Review,Rating,3,Person,Current Employee - Accounts Receivable,We have a lot of time off.,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 26, 2014"
https://schema.org/,Review,Rating,1,Person,Current Employee - Anonymous Employee,Toxic company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 14, 2016"
https://schema.org/,Review,Rating,4,Person,Maintenance Planner,Maintenance Planner,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 30, 2016"
https://schema.org/,Review,Rating,4,Person,Current Employee - Project Controls Lead,"Great experience, global learning",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 31, 2015"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,ExxonMobil job,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 29, 2015"
https://schema.org/,Review,Rating,4,Person,Former Employee - Office Administrator,Stable Company to be Employed with,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 18, 2019"
https://schema.org/,Review,Rating,4,Person,,IT Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 26, 2016"
https://schema.org/,Review,Rating,3,Person,Current Employee - Data Analyst,Stable Firm with great benefits,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 7, 2019"
https://schema.org/,Review,Rating,4,Person,,Diverse work experience with a safety first attitude,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 29, 2013"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,Good enough,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 8, 2017"
https://schema.org/,Review,Rating,3,Person,Former Employee - Customer Service Representative,"As a customer service, we will need to deal with a variety of customers.",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 4, 2021"
https://schema.org/,Review,Rating,3,Person,Current Employee - IT Project Manager,Working at ExxonMobil has it's good and bad,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 5, 2016"
https://schema.org/,Review,Rating,1,Person,Accounting Clerk BSC,Run... dont walk away!,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Nov 26, 2016"
https://schema.org/,Review,Rating,5,Person,Former Employee - Public Relations Manager,Overall company view,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 31, 2017"
https://schema.org/,Review,Rating,4,Person,Current Employee - IT Team Lead,Great Experience with the company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 18, 2013"
https://schema.org/,Review,Rating,2,Person,Former Employee - Team Lead - IT,Bureaucracy Supreme,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 21, 2014"
https://schema.org/,Review,Rating,4,Person,,Challenging work. Opportunity for growth.,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 4, 2015"
https://schema.org/,Review,Rating,3,Person,Current Employee - Anonymous Employee,ExxonMobil Experience,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 8, 2019"
https://schema.org/,Review,Rating,5,Person,Business Systems Analyst,Business support analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 19, 2016"
https://schema.org/,Review,Rating,4,Person,,Lots of learning if you do it on your own,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 13, 2015"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,A place where you can learn and grow,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 14, 2020"
https://schema.org/,Review,Rating,4,Person,Former Employee - Advisor,Good,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 13, 2020"
https://schema.org/,Review,Rating,3,Person,Current Employee - Anonymous Employee,Great place to work if you know the right people,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 12, 2013"
https://schema.org/,Review,Rating,4,Person,Current Employee - IT Operations &amp; Strategy Manager,Great company for long term career with amazing benefits,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 13, 2020"
https://schema.org/,Review,Rating,5,Person,,Great job,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 7, 2015"
https://schema.org/,Review,Rating,5,Person,,Best company I worked for,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 1, 2017"
https://schema.org/,Review,Rating,4,Person,Current Employee - Drilling Supervisor,None,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 10, 2019"
https://schema.org/,Review,Rating,5,Person,Former Employee - Anonymous Employee,Great place to work. Awesome co-workers and exceptional benefits.,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 10, 2021"
https://schema.org/,Review,Rating,3,Person,,Great Compay,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Sep 17, 2016"
https://schema.org/,Review,Rating,2,Person,Former Employee - A/R,AR DCP - Sales Operations Professional,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 4, 2017"
https://schema.org/,Review,Rating,2,Person,,Project Controls Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 20, 2014"
https://schema.org/,Review,Rating,3,Person,Former Employee - Engineer,"Good Work, Bad Company",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 4, 2021"
https://schema.org/,Review,Rating,4,Person,Former Employee - Anonymous Employee,General Review,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 10, 2017"
https://schema.org/,Review,Rating,5,Person,Former Employee - Event Planner,Account Rep,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 18, 2017"
https://schema.org/,Review,Rating,4,Person,Current Employee - Quality Assurance Specialist,Treated with Respect But Company is Contracting,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 10, 2020"
https://schema.org/,Review,Rating,5,Person,Former Employee - Accounts Receivable Specialist,"Learned a lot, friendly team",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 26, 2020"
https://schema.org/,Review,Rating,5,Person,,Technical Business Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jun 21, 2016"
https://schema.org/,Review,Rating,5,Person,Former Employee - Anonymous Employee,Excellent career opportunities,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 5, 2018"
https://schema.org/,Review,Rating,3,Person,Current Employee - Operations Manager,Great company to work for,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 10, 2013"
https://schema.org/,Review,Rating,5,Person,Current Employee - Instrument Technician,Instrument Technician,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Nov 24, 2013"
https://schema.org/,Review,Rating,4,Person,Current Employee - Engineer,"Okay company, high expectations",https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 11, 2020"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,Just a worker bee,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 10, 2013"
https://schema.org/,Review,Rating,4,Person,Current Employee - Accountant,Great company,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 15, 2016"
https://schema.org/,Review,Rating,4,Person,Current Employee - SC Manager,Good company to work for despite recent rants,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 11, 2021"
https://schema.org/,Review,Rating,4,Person,Former Employee - Anonymous Employee,My type of job,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Aug 15, 2015"
https://schema.org/,Review,Rating,4,Person,Current Employee - Customer Service,Challenging business and fast pace environment,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 4, 2013"
https://schema.org/,Review,Rating,3,Person,Former Employee - Anonymous Employee,Cashier,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 4, 2016"
https://schema.org/,Review,Rating,4,Person,Former Employee - Customer Service Supervisor,A workplace to consider for Loyalty,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 2, 2020"
https://schema.org/,Review,Rating,4,Person,Current Employee - Software Developer,Reliable and stable company to work with,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 25, 2020"
https://schema.org/,Review,Rating,3,Person,Current Employee - Manager - IT Project Manager,Good Pay but Lots of Politics,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Dec 10, 2020"
https://schema.org/,Review,Rating,5,Person,Former Employee - IT Manager,Great company to work,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 6, 2021"
https://schema.org/,Review,Rating,4,Person,Current Employee - Senor Manager,Great environment,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 28, 2021"
https://schema.org/,Review,Rating,5,Person,Current Employee - Accounts Receivable Specialist,Excellent place to work,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jan 21, 2021"
https://schema.org/,Review,Rating,4,Person,Current Employee - Strategy Advisor,EM Canada,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Mar 1, 2021"
https://schema.org/,Review,Rating,4,Person,,Excellent work experience,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 17, 2014"
https://schema.org/,Review,Rating,1,Person,Former Employee - Blender,Good policies if they would be followed by all. They aren't.,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 25, 2015"
https://schema.org/,Review,Rating,4,Person,Current Employee - Information Management Specialist,Competitive Salary and Benefits,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Apr 9, 2021"
https://schema.org/,Review,Rating,5,Person,,General Manager,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Jul 12, 2016"
https://schema.org/,Review,Rating,4,Person,Current Employee - Anonymous Employee,Meh.,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 6, 2018"
https://schema.org/,Review,Rating,4,Person,Former Employee - Senior Systems Analyst,Senior Systems Analyst,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Oct 18, 2017"
https://schema.org/,Review,Rating,5,Person,Current Employee - Project Engineer,Engineer,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"May 30, 2018"
https://schema.org/,Review,Rating,4,Person,Current Employee - Manager,Ok,https://schema.org/,Organization,ExxonMobil,http://corporate.exxonmobil.com,"Feb 27, 2021"
